"species","decimalLongitude","decimalLatitude","year"
"479","Cardinalis cardinalis",-78.311914,44.33563,2024
"480","Cardinalis cardinalis",-82.53244,28.373213,2024
"481","Cardinalis cardinalis",-87.581396,41.785746,2024
"482","Cardinalis cardinalis",-81.352864,41.062581,2024
"483","Cardinalis cardinalis",-79.356918,43.730197,2024
"484","Cardinalis cardinalis",-79.356918,43.730197,2024
"485","Cardinalis cardinalis",-79.356918,43.730197,2024
"486","Cardinalis cardinalis",-79.356918,43.730197,2024
"487","Cardinalis cardinalis",-80.239102,26.11688,2024
"488","Cardinalis cardinalis",-71.114012,42.34704,2024
"489","Cardinalis cardinalis",-96.655829,33.257671,2024
"490","Cardinalis cardinalis",-83.9402,35.949238,2024
"491","Cardinalis cardinalis",-86.487087,39.023329,2024
"492","Cardinalis cardinalis",-80.189615,43.494148,2024
"493","Cardinalis cardinalis",-80.189535,43.494213,2024
"494","Cardinalis cardinalis",-80.189717,43.494148,2024
"495","Cardinalis cardinalis",-95.631921,29.370962,2024
"496","Cardinalis cardinalis",-97.355378,33.24845,2024
"497","Cardinalis cardinalis",-98.288718,29.412326,2024
"498","Cardinalis cardinalis",-97.414598,31.048539,2024
"499","Cardinalis cardinalis",-97.419966,31.035527,2024
"500","Cardinalis cardinalis",-95.626081,29.374003,2024
"501","Cardinalis cardinalis",-73.803405,45.630567,2024
"502","Cardinalis cardinalis",-80.378709,41.29546,2024
"503","Cardinalis cardinalis",-73.803697,45.630856,2024
"504","Cardinalis cardinalis",-80.378822,41.295513,2024
"505","Cardinalis cardinalis",-87.450794,46.542956,2024
"506","Cardinalis cardinalis",-97.025877,30.383838,2024
"507","Cardinalis cardinalis",-97.699428,30.657887,2024
"508","Cardinalis cardinalis",-75.909983,39.880092,2024
"509","Cardinalis cardinalis",-75.910333,39.879995,2024
"510","Cardinalis cardinalis",-100.539053,26.541066,2024
"511","Cardinalis cardinalis",-73.80834,40.747366,2024
"512","Cardinalis cardinalis",-86.895364,34.80669,2024
"513","Cardinalis cardinalis",-86.855893,34.868164,2024
"514","Cardinalis cardinalis",-76.528579,38.787573,2024
"515","Cardinalis cardinalis",-97.150326,33.215575,2024
"516","Cardinalis cardinalis",-75.067356,40.328632,2024
"517","Cardinalis cardinalis",-75.06726,40.328701,2024
"518","Cardinalis cardinalis",-90.024487,21.166757,2024
"519","Cardinalis cardinalis",-73.117517,41.534736,2024
"520","Cardinalis cardinalis",-83.103302,39.876395,2024
"521","Cardinalis cardinalis",-73.824742,43.770951,2024
"522","Cardinalis cardinalis",-86.881872,30.427841,2024
"523","Cardinalis cardinalis",-75.656105,44.998153,2024
"524","Cardinalis cardinalis",-79.095788,43.810908,2024
"525","Cardinalis cardinalis",-88.202112,42.392403,2024
"526","Cardinalis cardinalis",-74.388873,40.946438,2024
"527","Cardinalis cardinalis",-72.634266,41.893794,2024
"528","Cardinalis cardinalis",-72.634266,41.893794,2024
"529","Cardinalis cardinalis",-71.23922,42.850717,2024
"530","Cardinalis cardinalis",-81.468932,41.250495,2024
"531","Cardinalis cardinalis",-73.691056,41.235025,2024
"532","Cardinalis cardinalis",-77.429698,38.827321,2024
"533","Cardinalis cardinalis",-73.602374,41.226447,2024
"534","Cardinalis cardinalis",-87.631317,41.916363,2024
"535","Cardinalis cardinalis",-70.64019,43.753268,2024
"536","Cardinalis cardinalis",-75.067299,40.328699,2024
"537","Cardinalis cardinalis",-84.609271,34.139576,2024
"538","Cardinalis cardinalis",-75.067299,40.328699,2024
"539","Cardinalis cardinalis",-77.105498,38.753474,2024
"540","Cardinalis cardinalis",-84.353947,42.818962,2024
"541","Cardinalis cardinalis",-87.578557,41.77605,2024
"542","Cardinalis cardinalis",-77.560245,37.637439,2024
"543","Cardinalis cardinalis",-75.584464,45.320539,2024
"544","Cardinalis cardinalis",-88.202112,42.392403,2024
"545","Cardinalis cardinalis",-75.584464,45.320539,2024
"546","Cardinalis cardinalis",-97.657287,30.611008,2024
"547","Cardinalis cardinalis",-83.970515,35.759764,2024
"548","Cardinalis cardinalis",-83.970501,35.759599,2024
"549","Cardinalis cardinalis",-83.970385,35.759788,2024
"550","Cardinalis cardinalis",-83.970372,35.759845,2024
"551","Cardinalis cardinalis",-83.969482,35.764736,2024
"552","Cardinalis cardinalis",-74.068245,42.049591,2024
"553","Cardinalis cardinalis",-95.573265,29.755971,2024
"554","Cardinalis cardinalis",-95.573265,29.755971,2024
"555","Cardinalis cardinalis",-95.573265,29.755971,2024
"556","Cardinalis cardinalis",-77.151956,38.954325,2024
"557","Cardinalis cardinalis",-77.00445,38.960807,2024
"558","Cardinalis cardinalis",-82.639504,35.261261,2024
"559","Cardinalis cardinalis",-101.539326,17.622301,2024
"560","Cardinalis cardinalis",-89.871597,35.135508,2024
"561","Cardinalis cardinalis",-79.368272,43.781452,2024
"562","Cardinalis cardinalis",-79.382514,43.779739,2024
"563","Cardinalis cardinalis",-73.50522,40.625118,2024
"564","Cardinalis cardinalis",-80.994541,28.702167,2024
"565","Cardinalis cardinalis",-84.326117,30.451166,2024
"566","Cardinalis cardinalis",-83.969582,35.764705,2024
"567","Cardinalis cardinalis",-83.9695,35.76475,2024
"568","Cardinalis cardinalis",-83.969547,35.764753,2024
"569","Cardinalis cardinalis",-83.969433,35.764725,2024
"570","Cardinalis cardinalis",-83.969163,35.764688,2024
"571","Cardinalis cardinalis",-92.336638,38.9392,2024
"572","Cardinalis cardinalis",-73.96698,40.65886,2024
"573","Cardinalis cardinalis",-73.96698,40.65886,2024
"574","Cardinalis cardinalis",-72.654381,43.071916,2024
"575","Cardinalis cardinalis",-75.06727,40.328647,2024
"576","Cardinalis cardinalis",-80.471605,41.269352,2024
"577","Cardinalis cardinalis",-75.067293,40.328701,2024
"578","Cardinalis cardinalis",-75.067263,40.328694,2024
"579","Cardinalis cardinalis",-96.158773,30.33176,2024
"580","Cardinalis cardinalis",-96.158063,30.327538,2024
"581","Cardinalis cardinalis",-81.35254,28.516243,2024
"582","Cardinalis cardinalis",-75.067299,40.328699,2024
"583","Cardinalis cardinalis",-89.88112,30.054664,2024
"584","Cardinalis cardinalis",-75.22199,40.698963,2024
"585","Cardinalis cardinalis",-71.129105,42.341234,2024
"586","Cardinalis cardinalis",-91.165565,30.421042,2024
"587","Cardinalis cardinalis",-95.622552,29.598443,2024
"588","Cardinalis cardinalis",-70.613286,41.456446,2024
"589","Cardinalis cardinalis",-76.047793,36.616752,2024
"590","Cardinalis cardinalis",-77.157092,39.124286,2024
"591","Cardinalis cardinalis",-77.173341,39.191735,2024
"592","Cardinalis cardinalis",-81.957355,27.913117,2024
"593","Cardinalis cardinalis",-75.937166,36.535614,2024
"594","Cardinalis cardinalis",-98.732068,29.790823,2024
"595","Cardinalis cardinalis",-97.571626,25.9968,2024
"596","Cardinalis cardinalis",-97.722194,30.183649,2024
"597","Cardinalis cardinalis",-98.709249,29.783275,2024
"598","Cardinalis cardinalis",-98.262713,29.219223,2024
"599","Cardinalis cardinalis",-97.862767,28.818965,2024
"600","Cardinalis cardinalis",-76.384345,39.440148,2024
"601","Cardinalis cardinalis",-77.512763,43.192692,2024
"602","Cardinalis cardinalis",-77.51275,43.192753,2024
"603","Cardinalis cardinalis",-84.333936,41.280451,2024
"604","Cardinalis cardinalis",-77.512038,43.193037,2024
"605","Cardinalis cardinalis",-79.360125,43.734071,2024
"606","Cardinalis cardinalis",-77.098571,38.757291,2024
"607","Cardinalis cardinalis",-82.327932,28.611314,2024
"608","Cardinalis cardinalis",-82.328533,28.611992,2024
"609","Cardinalis cardinalis",-98.354276,28.465812,2024
"610","Cardinalis cardinalis",-88.218211,40.090873,2024
"611","Cardinalis cardinalis",-71.61682,42.6042,2024
"612","Cardinalis cardinalis",-71.61682,42.6042,2024
"613","Cardinalis cardinalis",-81.94694,28.92277,2024
"614","Cardinalis cardinalis",-77.874851,34.357295,2024
"615","Cardinalis cardinalis",-82.452361,35.613696,2024
"616","Cardinalis cardinalis",-79.119862,43.792486,2024
"617","Cardinalis cardinalis",-78.748125,42.679551,2024
"618","Cardinalis cardinalis",-97.722141,30.183667,2024
"619","Cardinalis cardinalis",-98.288703,29.412317,2024
"620","Cardinalis cardinalis",-98.288703,29.41232,2024
"621","Cardinalis cardinalis",-98.288703,29.41232,2024
"622","Cardinalis cardinalis",-98.288704,29.41232,2024
"623","Cardinalis cardinalis",-98.288704,29.41232,2024
"624","Cardinalis cardinalis",-98.288704,29.41232,2024
"625","Cardinalis cardinalis",-98.288704,29.41232,2024
"626","Cardinalis cardinalis",-98.288703,29.412322,2024
"627","Cardinalis cardinalis",-98.288704,29.412322,2024
"628","Cardinalis cardinalis",-98.288703,29.412321,2024
"629","Cardinalis cardinalis",-98.288704,29.412324,2024
"630","Cardinalis cardinalis",-98.288703,29.412324,2024
"631","Cardinalis cardinalis",-75.067313,40.328772,2024
"632","Cardinalis cardinalis",-75.067303,40.328699,2024
"633","Cardinalis cardinalis",-88.376495,41.785985,2024
"634","Cardinalis cardinalis",-78.71746,42.890772,2024
"635","Cardinalis cardinalis",-75.067328,40.328683,2024
"636","Cardinalis cardinalis",-72.592175,42.039847,2024
"637","Cardinalis cardinalis",-83.967018,35.757475,2024
"638","Cardinalis cardinalis",-83.967525,35.757525,2024
"639","Cardinalis cardinalis",-83.967507,35.757538,2024
"640","Cardinalis cardinalis",-83.96752,35.757536,2024
"641","Cardinalis cardinalis",-83.967484,35.757543,2024
"642","Cardinalis cardinalis",-75.067303,40.328699,2024
"643","Cardinalis cardinalis",-97.192454,32.752503,2024
"644","Cardinalis cardinalis",-74.387809,40.898175,2024
"645","Cardinalis cardinalis",-75.067303,40.328699,2024
"646","Cardinalis cardinalis",-73.658449,45.643203,2024
"647","Cardinalis cardinalis",-82.701457,28.088601,2024
"648","Cardinalis cardinalis",-81.415364,41.579583,2024
"649","Cardinalis cardinalis",-84.10729,42.479714,2024
"650","Cardinalis cardinalis",-75.067303,40.328699,2024
"651","Cardinalis cardinalis",-97.169641,32.794418,2024
"652","Cardinalis cardinalis",-71.091356,42.454648,2024
"653","Cardinalis cardinalis",-71.091345,42.454627,2024
"654","Cardinalis cardinalis",-70.962048,42.741178,2024
"655","Cardinalis cardinalis",-112.093894,34.223317,2024
"656","Cardinalis cardinalis",-86.170025,39.975271,2024
"657","Cardinalis cardinalis",-75.067274,40.328749,2024
"658","Cardinalis cardinalis",-73.227552,43.656963,2024
"659","Cardinalis cardinalis",-84.089086,46.409699,2024
"660","Cardinalis cardinalis",-84.089086,46.409699,2024
"661","Cardinalis cardinalis",-84.089086,46.409699,2024
"662","Cardinalis cardinalis",-77.512742,43.192733,2024
"663","Cardinalis cardinalis",-85.047619,35.163047,2024
"664","Cardinalis cardinalis",-97.81243,30.65105,2024
"665","Cardinalis cardinalis",-82.093567,41.021964,2024
"666","Cardinalis cardinalis",-97.722194,30.183649,2024
"667","Cardinalis cardinalis",-86.712762,35.236665,2024
"668","Cardinalis cardinalis",-71.071617,42.174842,2024
"669","Cardinalis cardinalis",-71.071615,42.174845,2024
"670","Cardinalis cardinalis",-83.967972,34.270987,2024
"671","Cardinalis cardinalis",-71.110842,42.346269,2024
"672","Cardinalis cardinalis",-79.388726,43.781803,2024
"673","Cardinalis cardinalis",-79.388726,43.781803,2024
"674","Cardinalis cardinalis",-71.660865,41.562622,2024
"675","Cardinalis cardinalis",-71.736201,41.446535,2024
"676","Cardinalis cardinalis",-71.734644,41.458172,2024
"677","Cardinalis cardinalis",-71.781485,41.478568,2024
"678","Cardinalis cardinalis",-71.749243,41.534776,2024
"679","Cardinalis cardinalis",-71.769266,41.586109,2024
"680","Cardinalis cardinalis",-71.706122,41.571747,2024
"681","Cardinalis cardinalis",-93.305917,44.838994,2024
"682","Cardinalis cardinalis",-71.711384,41.470757,2024
"683","Cardinalis cardinalis",-97.772328,30.264811,2024
"684","Cardinalis cardinalis",-97.145725,33.023899,2024
"685","Cardinalis cardinalis",-94.475959,37.18142,2024
"686","Cardinalis cardinalis",-72.939633,43.628799,2024
"687","Cardinalis cardinalis",-71.739978,41.451551,2024
"688","Cardinalis cardinalis",-79.260736,43.158993,2024
"689","Cardinalis cardinalis",-97.025877,30.383838,2024
"690","Cardinalis cardinalis",-87.199693,41.625875,2024
"691","Cardinalis cardinalis",-77.11026,39.105063,2024
"692","Cardinalis cardinalis",-75.067303,40.328699,2024
"693","Cardinalis cardinalis",-157.710791,21.37002,2024
"694","Cardinalis cardinalis",-78.461131,36.050631,2024
"695","Cardinalis cardinalis",-79.056218,35.916236,2024
"696","Cardinalis cardinalis",-79.056218,35.916236,2024
"697","Cardinalis cardinalis",-79.056218,35.916236,2024
"698","Cardinalis cardinalis",-97.647236,30.234071,2024
"699","Cardinalis cardinalis",-79.94235,40.609266,2024
"700","Cardinalis cardinalis",-78.791367,35.838813,2024
"701","Cardinalis cardinalis",-93.774235,41.618588,2024
"702","Cardinalis cardinalis",-101.670107,34.966301,2024
"703","Cardinalis cardinalis",-81.567588,41.292135,2024
"704","Cardinalis cardinalis",-81.567588,41.292135,2024
"705","Cardinalis cardinalis",-90.131407,29.923733,2024
"706","Cardinalis cardinalis",-93.287791,44.941474,2024
"707","Cardinalis cardinalis",-100.374845,35.92945,2024
"708","Cardinalis cardinalis",-75.067273,40.328699,2024
"709","Cardinalis cardinalis",-75.067273,40.328716,2024
"710","Cardinalis cardinalis",-75.067485,40.328844,2024
"711","Cardinalis cardinalis",-100.204887,34.434981,2024
"712","Cardinalis cardinalis",-75.067236,40.328727,2024
"713","Cardinalis cardinalis",-81.80078,26.475537,2024
"714","Cardinalis cardinalis",-74.532823,40.602783,2024
"715","Cardinalis cardinalis",-81.743889,30.269533,2024
"716","Cardinalis cardinalis",-71.207449,42.017422,2024
"717","Cardinalis cardinalis",-73.923728,40.700964,2024
"718","Cardinalis cardinalis",-86.178973,39.828271,2024
"719","Cardinalis cardinalis",-70.090367,41.76116,2024
"720","Cardinalis cardinalis",-71.471173,41.860345,2024
"721","Cardinalis cardinalis",-81.133558,29.474357,2024
"722","Cardinalis cardinalis",-62.634171,45.597165,2024
"723","Cardinalis cardinalis",-91.127073,38.592576,2024
"724","Cardinalis cardinalis",-62.704636,45.683678,2024
"725","Cardinalis cardinalis",-62.704664,45.683587,2024
"726","Cardinalis cardinalis",-83.969514,35.761411,2024
"727","Cardinalis cardinalis",-99.980223,32.296375,2024
"728","Cardinalis cardinalis",-79.462775,43.641015,2024
"729","Cardinalis cardinalis",-88.202112,42.392403,2024
"730","Cardinalis cardinalis",-88.202112,42.392403,2024
"731","Cardinalis cardinalis",-97.325705,27.667363,2024
"732","Cardinalis cardinalis",-97.325517,27.667305,2024
"733","Cardinalis cardinalis",-97.325684,27.66726,2024
"734","Cardinalis cardinalis",-97.325665,27.666906,2024
"735","Cardinalis cardinalis",-97.325343,27.667055,2024
"736","Cardinalis cardinalis",-98.672257,33.957205,2024
"737","Cardinalis cardinalis",-104.364833,19.141694,2024
"738","Cardinalis cardinalis",-108.065704,25.41364,2024
"739","Cardinalis cardinalis",-77.103978,38.755075,2024
"740","Cardinalis cardinalis",-98.330631,29.542795,2024
"741","Cardinalis cardinalis",-73.613139,40.724302,2024
"742","Cardinalis cardinalis",-100.118031,25.761572,2024
"743","Cardinalis cardinalis",-82.589117,28.893477,2024
"744","Cardinalis cardinalis",-77.052964,38.930437,2024
"745","Cardinalis cardinalis",-78.219576,38.546072,2024
"746","Cardinalis cardinalis",-73.815064,45.520969,2024
"747","Cardinalis cardinalis",-95.352766,29.665165,2024
"748","Cardinalis cardinalis",-86.284627,32.349211,2024
"749","Cardinalis cardinalis",-81.641852,40.672804,2024
"750","Cardinalis cardinalis",-73.969918,40.776949,2024
"751","Cardinalis cardinalis",-73.969918,40.776949,2024
"752","Cardinalis cardinalis",-82.7027,35.8165,2024
"753","Cardinalis cardinalis",-93.229157,37.196484,2024
"754","Cardinalis cardinalis",-76.90428,39.236073,2024
"755","Cardinalis cardinalis",-76.904345,39.235839,2024
"756","Cardinalis cardinalis",-97.146697,32.653349,2024
"757","Cardinalis cardinalis",-77.496852,44.482043,2024
"758","Cardinalis cardinalis",-95.601406,29.617293,2024
"759","Cardinalis cardinalis",-79.181385,36.131068,2024
"760","Cardinalis cardinalis",-97.628222,30.651219,2024
"761","Cardinalis cardinalis",-79.192171,43.747451,2024
"762","Cardinalis cardinalis",-79.192171,43.747451,2024
"763","Cardinalis cardinalis",-83.982706,35.733015,2024
"764","Cardinalis cardinalis",-83.982784,35.732944,2024
"765","Cardinalis cardinalis",-83.983107,35.732595,2024
"766","Cardinalis cardinalis",-110.760968,31.539241,2024
"767","Cardinalis cardinalis",-71.160548,42.472295,2024
"768","Cardinalis cardinalis",-70.699656,41.993286,2024
"769","Cardinalis cardinalis",-71.160998,42.472901,2024
"770","Cardinalis cardinalis",-82.589692,28.888603,2024
"771","Cardinalis cardinalis",-80.559186,37.180365,2024
"772","Cardinalis cardinalis",-79.41506,40.852766,2024
"773","Cardinalis cardinalis",-79.41506,40.852766,2024
"774","Cardinalis cardinalis",-79.41506,40.852766,2024
"775","Cardinalis cardinalis",-79.41506,40.852766,2024
"776","Cardinalis cardinalis",-71.160455,42.472671,2024
"777","Cardinalis cardinalis",-71.160421,42.472901,2024
"778","Cardinalis cardinalis",-71.053273,42.535434,2024
"779","Cardinalis cardinalis",-85.932717,35.996405,2024
"780","Cardinalis cardinalis",-98.857087,29.937262,2024
"781","Cardinalis cardinalis",-75.067315,40.328701,2024
"782","Cardinalis cardinalis",-77.512812,43.192745,2024
"783","Cardinalis cardinalis",-77.51272,43.192762,2024
"784","Cardinalis cardinalis",-77.512733,43.192742,2024
"785","Cardinalis cardinalis",-77.512833,43.192738,2024
"786","Cardinalis cardinalis",-77.51272,43.192762,2024
"787","Cardinalis cardinalis",-79.119178,43.794477,2024
"788","Cardinalis cardinalis",-75.067372,40.328687,2024
"789","Cardinalis cardinalis",-97.025877,30.383838,2024
"790","Cardinalis cardinalis",-78.502222,45.04612,2024
"791","Cardinalis cardinalis",-79.984538,36.037949,2024
"792","Cardinalis cardinalis",-84.359695,37.903483,2024
"793","Cardinalis cardinalis",-79.35119,39.572195,2024
"794","Cardinalis cardinalis",-93.618442,41.658956,2024
